Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
ispH,3204,3048,-0.0720112449153881,-156,Unchanged,100000,4
fkpB,1220,1102,-0.14675692387909103,-118,Unchanged,100000,4
lspA,2428,1585,-0.6152855812289125,-843,Unchanged,100000,4
ileS,26188,16243,-0.6890877684242107,-9945,Unchanged,100000,4
ribF,5326,3097,-0.7821810455359511,-2229,Unchanged,100000,4
yaaY,16,143,3.1598713367783895,127,Unchanged,100000,4
rpsT,3080,393,-2.9703291333236574,-2687,Unchanged,100000,4
insA1,18,180,3.321928094887362,162,Unchanged,100000,4
insB1,37,444,3.584962500721156,407,Unchanged,100000,4
nhaR,999,1918,0.9410461372257125,919,Unchanged,100000,4
nhaA,4014,5155,0.36093181089285364,1141,Unchanged,100000,4
mokC,20,112,2.4854268271702415,92,Unchanged,100000,4
insL1,1370,2634,0.9430794524086253,1264,Unchanged,100000,4
dnaJ,4436,7278,0.7142826856799565,2842,Unchanged,100000,4
dnaK,59018,42708,-0.4666486929157538,-16310,Unchanged,100000,4
yaaI,10,571,5.83541884047548,561,Upregulated,100000,4
yaaW,51,1140,4.482392767080609,1089,Upregulated,100000,4
satP,321,1268,1.981909543017104,947,Unchanged,100000,4
mog,716,1296,0.8560342256203683,580,Unchanged,100000,4
talB,30807,7264,-2.0844220911612354,-23543,Unchanged,100000,4
yaaJ,622,2970,2.255476445557526,2348,Unchanged,100000,4
yaaA,1210,1732,0.5174318825647681,522,Unchanged,100000,4
yaaX,114,320,1.4890380807226207,206,Unchanged,100000,4
thrC,8008,11992,0.5825584091118661,3984,Unchanged,100000,4
thrB,5969,11160,0.9027758682667467,5191,Unchanged,100000,4
thrA,18297,38832,1.0856388918640891,20535,Unchanged,100000,4
thrL,1,1,0.0,0,Unchanged,100000,4
sokX,1,1,0.0,0,Unchanged,100000,5
sokE,1,1,0.0,0,Unchanged,100000,5
fnrS,1,2,1.0,1,Unchanged,100000,5
mgrR,1,1,0.0,0,Unchanged,100000,5
yrdF,2,5,1.3219280948873624,3,Unchanged,100000,5
yneO,1069,5385,2.3326844917110794,4316,Unchanged,100000,5
aaaE,138,1397,3.339591848631294,1259,Unchanged,100000,5
oweE,13,123,3.2420747871981477,110,Unchanged,100000,5
sroH,2,16,3.0,14,Unchanged,100000,5
eyeA,1,1,0.0,0,Unchanged,100000,5
rzoQ,2,22,3.4594316186372973,20,Unchanged,100000,5
ykgS,29,83,1.5170584362193527,54,Unchanged,100000,5
shoB,1,1,0.0,0,Unchanged,100000,5
yshB,4,2,-1.0,-2,Unchanged,100000,5
yrbN,1,1,0.0,0,Unchanged,100000,5
yqfG,1,1,0.0,0,Unchanged,100000,5
yqeL,1,1,0.0,0,Unchanged,100000,5
yqcG,1,1,0.0,0,Unchanged,100000,5
ypdK,1,1,0.0,0,Unchanged,100000,5
yohP,1,1,0.0,0,Unchanged,100000,5
yoeI,1,1,0.0,0,Unchanged,100000,5
yobI,1,1,0.0,0,Unchanged,100000,5
yoaK,1,1,0.0,0,Unchanged,100000,5
yoaJ,1,1,0.0,0,Unchanged,100000,5
ynbG,1,1,0.0,0,Unchanged,100000,5
ymjD,1,1,0.0,0,Unchanged,100000,5
ymiB,1,1,0.0,0,Unchanged,100000,5
ykgR,1,1,0.0,0,Unchanged,100000,5
yjeV,1,1,0.0,0,Unchanged,100000,5
ilvX,1,1,0.0,0,Unchanged,100000,5
ibsB,1,1,0.0,0,Unchanged,100000,5
ibsA,1,1,0.0,0,Unchanged,100000,5
ibsE,1,1,0.0,0,Unchanged,100000,5
ibsC,1,1,0.0,0,Unchanged,100000,5
ibsD,1,1,0.0,0,Unchanged,100000,5
azuC,1,1,0.0,0,Unchanged,100000,5
sgrT,5,10,1.0,5,Unchanged,100000,5
yfcU,353,3690,3.385880727676578,3337,Unchanged,100000,5
yhiL,32,433,3.758223214726725,401,Unchanged,100000,5
yghX,317,1052,1.730579959152895,735,Unchanged,100000,5
yjhZ,2,70,5.129283016944966,68,Upregulated,100000,5
yjhY,311,271,-0.19862172877673107,-40,Unchanged,100000,5
ythA,1,1,0.0,0,Unchanged,100000,5
yjdQ,1,12,3.584962500721156,11,Unchanged,100000,5
yicT,1,8,3.0,7,Unchanged,100000,5
yibU,1,47,5.554588851677638,46,Upregulated,100000,5
yibW,3,83,4.7900769306257684,80,Unchanged,100000,5
yibS,3,105,5.129283016944966,102,Upregulated,100000,5
ysaD,1,79,6.303780748177103,78,Upregulated,100000,5
ysaC,1,1,0.0,0,Unchanged,100000,5
mokA,1,15,3.9068905956085187,14,Unchanged,100000,5
yrdE,18,203,3.495410915742864,185,Unchanged,100000,5
psaA,1,1,0.0,0,Unchanged,100000,5
ypjI,5,176,5.137503523749935,171,Upregulated,100000,5
pawZ,1,1,0.0,0,Unchanged,100000,5
yoeD,1,4,2.0,3,Unchanged,100000,5
yoeH,27,18,-0.5849625007211563,-9,Unchanged,100000,5
yoeG,160,321,1.0045013922349408,161,Unchanged,100000,5
yeeH,1,1,0.0,0,Unchanged,100000,5
ttcC,1,1,0.0,0,Unchanged,100000,5
uof,1,1,0.0,0,Unchanged,100000,5
ybfI,1,14,3.807354922057604,13,Unchanged,100000,5
aaaD,6,264,5.459431618637297,258,Upregulated,100000,5
xisD,77,169,1.1340928955872829,92,Unchanged,100000,5
ylbI,1,1,0.0,0,Unchanged,100000,5
ykgQ,1,1,0.0,0,Unchanged,100000,5
ykgP,1,1,0.0,0,Unchanged,100000,5
ykfK,2,92,5.523561956057013,90,Upregulated,100000,5
ykfL,8,186,4.539158811108031,178,Unchanged,100000,5
ykfN,1,1,0.0,0,Unchanged,100000,5
symR,1,1,0.0,0,Unchanged,100000,5
ryjB,1,1,0.0,0,Unchanged,100000,5
insO,334,3978,3.5741232683596915,3644,Unchanged,100000,5
ytcA,1,290,8.179909090014934,289,Upregulated,100000,5
yjbS,1,7,2.807354922057604,6,Unchanged,100000,5
yjbT,8,164,4.357552004618084,156,Unchanged,100000,5
tisB,1,1,0.0,0,Unchanged,100000,5
istR,1,21,4.392317422778761,20,Unchanged,100000,5
yibV,3,94,4.9696263509564815,91,Unchanged,100000,5
sokA,1,1,0.0,0,Unchanged,100000,5
dinQ,2,7,1.8073549220576042,5,Unchanged,100000,5
yrhD,1,2,1.0,1,Unchanged,100000,5
sibE,3,3,0.0,0,Unchanged,100000,5
ryfD,13,3,-2.115477217419936,-10,Unchanged,100000,5
ohsC,1,1,0.0,0,Unchanged,100000,5
ypfM,1,1,0.0,0,Unchanged,100000,5
yojO,1,13,3.700439718141092,12,Unchanged,100000,5
rseX,1,1,0.0,0,Unchanged,100000,5
cydH,1,1,0.0,0,Unchanged,100000,5
ydgU,1,1,0.0,0,Unchanged,100000,5
mgtS,1,1,0.0,0,Unchanged,100000,5
yncL,1,1,0.0,0,Unchanged,100000,5
rydC,1,1,0.0,0,Unchanged,100000,5
yciZ,212,57,-1.8950304403984575,-155,Unchanged,100000,5
yciY,161,39,-2.0455146592523685,-122,Unchanged,100000,5
ymgJ,6,8,0.41503749927884376,2,Unchanged,100000,5
ymgI,1,3,1.584962500721156,2,Unchanged,100000,5
appX,1,1,0.0,0,Unchanged,100000,5
ybfK,1,97,6.599912842187128,96,Upregulated,100000,5
ylcI,30,66,1.1375035237499351,36,Unchanged,100000,5
ylcH,1,3,1.584962500721156,2,Unchanged,100000,5
insN,1725,3383,0.9717068152410945,1658,Unchanged,100000,5
ykfM,6,7,0.22239242133644802,1,Unchanged,100000,5
chiX,1,1,0.0,0,Unchanged,100000,5
yoeA,384,2481,2.6917435191712746,2097,Unchanged,100000,5
ybeM,368,1091,1.5678734302665942,723,Unchanged,100000,5
yaiT,548,5158,3.234563974828687,4610,Unchanged,100000,5
yncK,14,232,4.050626073069968,218,Unchanged,100000,5
sgrS,52,86,0.7258250365610057,34,Unchanged,100000,5
insB7,37,824,4.477047161554268,787,Unchanged,100000,5
yjgX,499,1673,1.745325724701092,1174,Unchanged,100000,5
insZ,103,1383,3.7470849139672757,1280,Unchanged,100000,5
ylbE,82,3030,5.20755007374223,2948,Upregulated,100000,5
lomR,148,2885,4.284902237903895,2737,Unchanged,100000,5
yhcE,1924,8506,2.144372055855722,6582,Unchanged,100000,5
ytjA,336,72,-2.222392421336448,-264,Unchanged,100000,5
yjjZ,6,136,4.502500340529183,130,Unchanged,100000,5
topAI,23,98,2.0911478880581953,75,Unchanged,100000,5
sgcB,7,172,4.618909832644494,165,Unchanged,100000,5
insM,19,45,1.2439255828860891,26,Unchanged,100000,5
ghoT,2,6,1.584962500721156,4,Unchanged,100000,5
yifL,297,143,-1.0544477840223765,-154,Unchanged,100000,5
yidD,474,222,-1.0943273825481532,-252,Unchanged,100000,5
ysdC,69,1626,4.558587085296859,1557,Unchanged,100000,5
yicS,31,198,2.6751603096927346,167,Unchanged,100000,5
yibT,231,122,-0.9210117038531713,-109,Unchanged,100000,5
ysaB,34,230,2.7580272096940357,196,Unchanged,100000,5
yrhC,7,137,4.290677160902923,130,Unchanged,100000,5
yheV,29,32,0.14201900487242786,3,Unchanged,100000,5
arfA,59,39,-0.5972408304995929,-20,Unchanged,100000,5
ypjJ,1,78,6.285402218862249,77,Upregulated,100000,5
ypfN,80,151,0.9164766444377165,71,Unchanged,100000,5
ypeB,91,111,0.28662122615140984,20,Unchanged,100000,5
ypdJ,1,1,0.0,0,Unchanged,100000,5
arnE,34,305,3.1652025911999093,271,Unchanged,100000,5
ypaA,50,53,0.08406426478847455,3,Unchanged,100000,5
yohO,1,1,0.0,0,Unchanged,100000,5
yehK,1,94,6.554588851677638,93,Upregulated,100000,5
yoeB,153,170,0.15200309344505006,17,Unchanged,100000,5
yoeF,1,10,3.321928094887362,9,Unchanged,100000,5
yecJ,185,148,-0.3219280948873623,-37,Unchanged,100000,5
yobH,203,65,-1.6429681041567217,-138,Unchanged,100000,5
yniD,1,2,1.0,1,Unchanged,100000,5
ynfO,16,90,2.4918530963296748,74,Unchanged,100000,5
hicA,39,37,-0.07594885323329863,-2,Unchanged,100000,5
ydbJ,957,354,-1.4347695644030283,-603,Unchanged,100000,5
rzoR,4,5,0.32192809488736235,1,Unchanged,100000,5
ydaF,2,31,3.9541963103868754,29,Unchanged,100000,5
ydaE,3,9,1.584962500721156,6,Unchanged,100000,5
ymjC,2,3,0.5849625007211562,1,Unchanged,100000,5
ymjB,29,1743,5.909375858998113,1714,Upregulated,100000,5
yciX,30,29,-0.0489096004809464,-1,Unchanged,100000,5
ymiA,3,11,1.874469117916141,8,Unchanged,100000,5
ycgI,32,227,2.826548487290915,195,Unchanged,100000,5
ymgF,9,22,1.289506617194985,13,Unchanged,100000,5
icdC,3,27,3.169925001442312,24,Unchanged,100000,5
ymdF,130,61,-1.0916304754655681,-69,Unchanged,100000,5
gnsA,44,57,0.37345839552744436,13,Unchanged,100000,5
insA4,7,262,5.226068079479846,255,Upregulated,100000,5
cydX,8,4,-1.0,-4,Unchanged,100000,5
ybfQ,10,66,2.722466024471091,56,Unchanged,100000,5
kdpF,1,1,0.0,0,Unchanged,100000,5
ybdD,18,71,1.9798221180623699,53,Unchanged,100000,5
ybdZ,2,133,6.05528243550119,131,Upregulated,100000,5
rzoD,5,9,0.8479969065549501,4,Unchanged,100000,5
ylcG,1,6,2.584962500721156,5,Unchanged,100000,5
peaD,2,231,6.851749041416057,229,Upregulated,100000,5
ykgO,1,6,2.584962500721156,5,Unchanged,100000,5
insX,130,242,0.89649542424614,112,Unchanged,100000,5
ykfH,7,152,4.4405725913859815,145,Unchanged,100000,5
yafF,3,90,4.906890595608519,87,Unchanged,100000,5
yeiW,4,202,5.658211482751795,198,Upregulated,100000,5
torI,13,29,1.15754127698648,16,Unchanged,100000,5
yfaS,364,7694,4.401723474097919,7330,Unchanged,100000,5
yehH,240,5701,4.570108690524543,5461,Unchanged,100000,5
yeeL,51,389,2.931201003014696,338,Unchanged,100000,5
yedS,262,791,1.5941108829353414,529,Unchanged,100000,5
yedN,29,211,2.863118193579613,182,Unchanged,100000,5
arpB,68,987,3.8594434332060583,919,Unchanged,100000,5
gapC,14295,3808,-1.9084052362105168,-10487,Unchanged,100000,5
ydbA,5237,15549,1.5700092896565043,10312,Unchanged,100000,5
ycgH,586,1826,1.639714195561974,1240,Unchanged,100000,5
efeU,20,1857,6.536830005048058,1837,Upregulated,100000,5
ilvG,7954,14887,0.9043005867860018,6933,Unchanged,100000,5
yjdP,165,637,1.9488273480104847,472,Unchanged,100000,5
yjiV,1271,5318,2.0649197468527087,4047,Unchanged,100000,5
ytfR,175,2691,3.9427155638080884,2516,Unchanged,100000,5
cpxP,1372,2510,0.8714068826653221,1138,Unchanged,100000,5
tatD,906,1419,0.6472916340143162,513,Unchanged,100000,5
yigE,43,1044,4.601641241867787,1001,Unchanged,100000,5
wecF,834,1273,0.6101131304566944,439,Unchanged,100000,5
hdfR,1225,1064,-0.20328359838874335,-161,Unchanged,100000,5
dgoR,326,1708,2.389364105389413,1382,Unchanged,100000,5
dgoD,115,2334,4.343098794762973,2219,Unchanged,100000,5
dgoA,39,973,4.6408937759188635,934,Unchanged,100000,5
gntU,350,3078,3.1365664044958814,2728,Unchanged,100000,5
rtcA,332,2851,3.102212892591028,2519,Unchanged,100000,5
frlC,64,1370,4.419960177847889,1306,Unchanged,100000,5
smf,493,951,0.9478576944826519,458,Unchanged,100000,5
yhdP,3334,6050,0.8596810380629025,2716,Unchanged,100000,5
tdcG,127,1768,3.799217872619266,1641,Unchanged,100000,5
cyuA,278,2229,3.003239828536245,1951,Unchanged,100000,5
ygiQ,1439,3832,1.4130309689958824,2393,Unchanged,100000,5
glcE,78,2695,5.11066733877762,2617,Upregulated,100000,5
glcF,301,3146,3.3856832786559847,2845,Unchanged,100000,5
yghJ,7703,8990,0.2229006904246339,1287,Unchanged,100000,5
yggP,89,1558,4.129746087095271,1469,Unchanged,100000,5
ghxQ,238,1659,2.8012804076479196,1421,Unchanged,100000,5
ygcU,68,1934,4.829909238226501,1866,Unchanged,100000,5
ygaQ,17,946,5.798233532089056,929,Upregulated,100000,5
yfjD,652,1551,1.2502548168050134,899,Unchanged,100000,5
araH,277,1225,2.1448238678407443,948,Unchanged,100000,5
ryjA,1,16,4.0,15,Unchanged,100000,5
oxyS,1,1,0.0,0,Unchanged,100000,5
csrC,64712,3906,-4.0502694117477835,-60806,Unchanged,100000,5
glmZ,2821,925,-1.608681395181897,-1896,Unchanged,100000,5
hokA,1,3,1.584962500721156,2,Unchanged,100000,5
rdlD,1,1,0.0,0,Unchanged,100000,5
ldrD,1,1,0.0,0,Unchanged,100000,5
gadY,1,1,0.0,0,Unchanged,100000,5
ryhB,1,1,0.0,0,Unchanged,100000,5
arcZ,1,1,0.0,0,Unchanged,100000,5
sraG,1,19,4.247927513443585,18,Unchanged,100000,5
sibD,3,12,2.0,9,Unchanged,100000,5
sibC,1,7,2.807354922057604,6,Unchanged,100000,5
omrB,1,1,0.0,0,Unchanged,100000,5
omrA,1,1,0.0,0,Unchanged,100000,5
gcvB,1042,50,-4.381283372503783,-992,Unchanged,100000,5
micA,1,1,0.0,0,Unchanged,100000,5
glmY,101,54,-0.9033239805883261,-47,Unchanged,100000,5
ryfA,185,389,1.0722448844698798,204,Unchanged,100000,5
micF,1,1,0.0,0,Unchanged,100000,5
cyaR,1,1,0.0,0,Unchanged,100000,5
sibB,1,6,2.584962500721156,5,Unchanged,100000,5
sibA,2,10,2.321928094887362,8,Unchanged,100000,5
isrC,35,18,-0.9593580155026542,-17,Unchanged,100000,5
sdsR,1,1,0.0,0,Unchanged,100000,5
ryeA,331,240,-0.46379681119869925,-91,Unchanged,100000,5
rprA,1,1,0.0,0,Unchanged,100000,5
rydB,1,1,0.0,0,Unchanged,100000,5
sokB,1,1,0.0,0,Unchanged,100000,5
hokB,6,11,0.874469117916141,5,Unchanged,100000,5
micC,1,1,0.0,0,Unchanged,100000,5
mcaS,1,13,3.700439718141092,12,Unchanged,100000,5
rttR,15,132,3.137503523749935,117,Unchanged,100000,5
rdlC,1,1,0.0,0,Unchanged,100000,5
ldrC,1,1,0.0,0,Unchanged,100000,5
rdlB,1,1,0.0,0,Unchanged,100000,5
ldrB,1,3,1.584962500721156,2,Unchanged,100000,5
rdlA,1,1,0.0,0,Unchanged,100000,5
ldrA,2,1,-1.0,-1,Unchanged,100000,5
sraB,2,14,2.807354922057604,12,Unchanged,100000,5
rybB,1,1,0.0,0,Unchanged,100000,5
rybA,1,1,0.0,0,Unchanged,100000,5
hokE,3,18,2.584962500721156,15,Unchanged,100000,5
tff,75,8,-3.228818690495881,-67,Unchanged,100000,5
sokC,1,1,0.0,0,Unchanged,100000,5
hokC,1,10,3.321928094887362,9,Unchanged,100000,5
ecnB,30,24,-0.3219280948873623,-6,Unchanged,100000,5
ecnA,2,3,0.5849625007211562,1,Unchanged,100000,5
blr,16,3,-2.415037499278844,-13,Unchanged,100000,5
csrB,623178,260368,-1.2590921550619776,-362810,Unchanged,100000,5
thiS,6,71,3.564784618783526,65,Unchanged,100000,5
yaeP,974,316,-1.6239972139052394,-658,Unchanged,100000,5
yjtD,303,1091,1.8482614028506563,788,Unchanged,100000,5
yjjY,1,12,3.584962500721156,11,Unchanged,100000,5
arcA,18961,3232,-2.55253595053786,-15729,Unchanged,100000,5
creD,132,2359,4.159565583881009,2227,Unchanged,100000,5
creC,331,3081,3.2184955602321335,2750,Unchanged,100000,5
creB,419,1320,1.6555157805464642,901,Unchanged,100000,5
creA,590,815,0.4660851048692364,225,Unchanged,100000,5
rob,3855,2200,-0.8092273363903748,-1655,Unchanged,100000,5
ytjC,1339,1457,0.12184491674020201,118,Unchanged,100000,5
yjjX,410,1130,1.4626269577971038,720,Unchanged,100000,5
trpR,367,545,0.5704761668210759,178,Unchanged,100000,5
slt,3688,5047,0.4525874308690885,1359,Unchanged,100000,5
ettA,10993,4743,-1.2127133793175484,-6250,Unchanged,100000,5
nadR,1902,2532,0.4127601585677778,630,Unchanged,100000,5
radA,2676,3891,0.5400628643313947,1215,Unchanged,100000,5
serB,1260,2385,0.920565532505595,1125,Unchanged,100000,5
ytjB,442,1204,1.4457171173682706,762,Unchanged,100000,5
lplA,857,2361,1.4620309321161429,1504,Unchanged,100000,5
yjjJ,688,2642,1.9411499965447296,1954,Unchanged,100000,5
deoD,7557,3615,-1.0638179756169173,-3942,Unchanged,100000,5
deoB,10766,7437,-0.5336896532115522,-3329,Unchanged,100000,5
deoA,4885,6684,0.4523531712054403,1799,Unchanged,100000,5
deoC,2561,3892,0.6038044571836431,1331,Unchanged,100000,5
yjjI,5004,5258,0.0714323524522261,254,Unchanged,100000,5
yjjW,1294,2319,0.841665202653496,1025,Unchanged,100000,5
yjjV,529,1681,1.6679800971221417,1152,Unchanged,100000,5
yjjU,1517,2120,0.48284317920352815,603,Unchanged,100000,5
osmY,3816,1635,-1.2227705356200667,-2181,Unchanged,100000,5
prfC,3488,3339,-0.06298394671381069,-149,Unchanged,100000,5
yjjG,1035,1347,0.3801190830756155,312,Unchanged,100000,5
rimI,804,829,0.04417660031682193,25,Unchanged,100000,5
holD,946,872,-0.11751204856246883,-74,Unchanged,100000,5
rsmC,1525,2059,0.4331345872946432,534,Unchanged,100000,5
fhuF,67,1197,4.15911824648573,1130,Unchanged,100000,5
bglJ,25,477,4.2539892662307865,452,Unchanged,100000,5
yjjQ,17,629,5.20945336562895,612,Upregulated,100000,5
yjjP,456,1375,1.5923258891346426,919,Unchanged,100000,5
yjjB,206,646,1.6488898275107065,440,Unchanged,100000,5
dnaT,209,718,1.7804809017421686,509,Unchanged,100000,5
dnaC,465,1575,1.7600492072792475,1110,Unchanged,100000,5
yjjA,498,897,0.8489622428511803,399,Unchanged,100000,5
opgB,2212,5627,1.3470145778228502,3415,Unchanged,100000,5
lgoD,25,2008,6.327687364176048,1983,Upregulated,100000,5
lgoR,244,1756,2.847339791972472,1512,Unchanged,100000,5
lgoT,158,3325,4.395357877098811,3167,Unchanged,100000,5
tsr,315,4676,3.8918511961443776,4361,Unchanged,100000,5
btsT,618,7336,3.5693148956906797,6718,Unchanged,100000,5
yjiX,29,104,1.84245872301352,75,Unchanged,100000,5
yjiA,1004,2341,1.2213656651612408,1337,Unchanged,100000,5
mrr,878,1767,1.0090091950162585,889,Unchanged,100000,5
hsdR,5342,8841,0.7268295852100465,3499,Unchanged,100000,5
hsdM,1239,2944,1.2486014839164112,1705,Unchanged,100000,5
hsdS,698,1184,0.7623701394192975,486,Unchanged,100000,5
symE,93,322,1.7917580670065856,229,Unchanged,100000,5
mcrB,870,1119,0.36312273024030334,249,Unchanged,100000,5
mcrC,279,477,0.773724144176324,198,Unchanged,100000,5
yjiT,3658,2524,-0.5353431647661675,-1134,Unchanged,100000,5
yjiS,2,38,4.247927513443585,36,Unchanged,100000,5
yjiR,298,2529,3.0851828012010767,2231,Unchanged,100000,5
mdtM,575,2213,1.944369589969274,1638,Unchanged,100000,5
yjiN,588,2484,2.078777113384117,1896,Unchanged,100000,5
yjiM,4315,3389,-0.34850092258232307,-926,Unchanged,100000,5
yjiL,1152,1680,0.5443205162238102,528,Unchanged,100000,5
yjiK,240,1022,2.090288885329103,782,Unchanged,100000,5
yjiJ,100,2147,4.424250286084049,2047,Unchanged,100000,5
kptA,173,822,2.2483663560449583,649,Unchanged,100000,5
yjiH,20255,4357,-2.2168710666586313,-15898,Unchanged,100000,5
yjiG,11863,2271,-2.3850692838713368,-9592,Unchanged,100000,5
iadA,53248,9915,-2.425042661024882,-43333,Unchanged,100000,5
hypT,7998,3191,-1.3256306725308171,-4807,Unchanged,100000,5
iraD,753,575,-0.3890879088401906,-178,Unchanged,100000,5
yjiC,34,450,3.7263183499666974,416,Unchanged,100000,5
uxuR,769,1481,0.9455161373270212,712,Unchanged,100000,5
uxuB,221,3413,3.9489221397074337,3192,Unchanged,100000,5
uxuA,200,2027,3.341274183692174,1827,Unchanged,100000,5
gntP,123,2064,4.068712750084014,1941,Unchanged,100000,5
fimH,225,1241,2.4635062089133197,1016,Unchanged,100000,5
fimG,119,676,2.5060616729742407,557,Unchanged,100000,5
fimF,73,604,3.0485801804450614,531,Unchanged,100000,5
fimD,455,3930,3.1105908620599103,3475,Unchanged,100000,5
fimC,251,746,1.5714882663044658,495,Unchanged,100000,5
fimI,604,797,0.4000311746653929,193,Unchanged,100000,5
fimA,5131,1171,-2.131498949690201,-3960,Unchanged,100000,5
fimE,36,611,4.085103568376417,575,Unchanged,100000,5
fimB,453,521,0.20177232223227326,68,Unchanged,100000,5
nanC,13,540,5.376375878909739,527,Upregulated,100000,5
nanM,473,1073,1.1817379874171268,600,Unchanged,100000,5
nanS,134,1239,3.2088712816828293,1105,Unchanged,100000,5
yjhR,61,1303,4.416884031005248,1242,Unchanged,100000,5
yjhQ,164,818,2.3184050283236655,654,Unchanged,100000,5
yjhP,281,1574,2.4857935052865603,1293,Unchanged,100000,5
sgcX,106,1900,4.163863248655111,1794,Unchanged,100000,5
sgcC,109,2384,4.450984195685235,2275,Unchanged,100000,5
sgcQ,91,1421,3.964896199044084,1330,Unchanged,100000,5
sgcA,87,645,2.890211854461888,558,Unchanged,100000,5
sgcE,126,1200,3.2515387669959646,1074,Unchanged,100000,5
sgcR,141,1365,3.275133883408421,1224,Unchanged,100000,5
yjhI,52,650,3.643856189774725,598,Unchanged,100000,5
yjhH,117,1553,3.7304773948038967,1436,Unchanged,100000,5
yjhG,585,4332,2.8885247131375604,3747,Unchanged,100000,5
yjhF,68,2459,5.176393178345743,2391,Upregulated,100000,5
yjhU,1749,2834,0.6963094689963659,1085,Unchanged,100000,5
insA7,35,295,3.0752881273042374,260,Unchanged,100000,5
fecI,59,1258,4.414273157517448,1199,Unchanged,100000,5
fecR,50,2024,5.339137384919585,1974,Upregulated,100000,5
fecA,161,6076,5.2379892763874665,5915,Upregulated,100000,5
fecB,171,2314,3.758320634221592,2143,Unchanged,100000,5
fecC,87,2035,4.547869583304881,1948,Unchanged,100000,5
fecD,71,1658,4.545481171991068,1587,Unchanged,100000,5
fecE,143,1471,3.3627101944764406,1328,Unchanged,100000,5
yjhV,7,388,5.792557920129523,381,Upregulated,100000,5
insI3,26,13,-1.0,-13,Unchanged,100000,5
yjhE,4,173,5.434628227636725,169,Upregulated,100000,5
yjhD,16,125,2.965784284662087,109,Unchanged,100000,5
