Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
nsrR,295,477,0.6932743117563079,182,Upregulated,10,5
purA,23089,18152,-0.3470771762571141,-4937,Downregulated,10,5
yjeT,5,104,4.37851162325373,99,Upregulated,10,5
hflC,6891,3677,-0.9061841808957836,-3214,Downregulated,10,5
hflK,9808,6222,-0.6565805841563997,-3586,Downregulated,10,5
hflX,7991,5306,-0.5907513788716409,-2685,Downregulated,10,5
hfq,4476,1251,-1.839128246810574,-3225,Downregulated,10,5
miaA,10145,7422,-0.45088895894649533,-2723,Downregulated,10,5
mutL,2299,5565,1.2753752215111418,3266,Upregulated,10,5
amiB,1778,3773,1.0854567759803395,1995,Upregulated,10,5
tsaE,552,824,0.5779760704050493,272,Upregulated,10,5
nnr,2667,4200,0.6551715030025589,1533,Upregulated,10,5
queG,779,2929,1.9107129598176977,2150,Upregulated,10,5
orn,1620,1054,-0.6201189461347726,-566,Downregulated,10,5
rsgA,2150,2617,0.28357726457121224,467,Upregulated,10,5
psd,3235,3212,-0.010293819362555372,-23,Downregulated,10,5
mscM,1887,6836,1.857057974075694,4949,Upregulated,10,5
yjeO,23,256,3.476438043942987,233,Upregulated,10,5
yjeN,28,239,3.0935118859231445,211,Upregulated,10,5
yjeM,151,1858,3.6211300470575742,1707,Upregulated,10,5
epmA,421,1287,1.6121199151543057,866,Upregulated,10,5
frdA,38764,8131,-2.253212748243349,-30633,Downregulated,10,5
frdB,10822,2048,-2.4016795259824515,-8774,Downregulated,10,5
frdC,4966,751,-2.725199448662569,-4215,Downregulated,10,5
frdD,5398,836,-2.690850129385969,-4562,Downregulated,10,5
ampC,749,1332,0.8305564586125112,583,Upregulated,10,5
blc,259,528,1.0275858316718995,269,Upregulated,10,5
gdx,132,288,1.1255308820838588,156,Upregulated,10,5
efp,7060,1073,-2.7180181074020204,-5987,Downregulated,10,5
epmB,1192,1594,0.41926739352831016,402,Upregulated,10,5
yjeJ,98,792,3.014646775964401,694,Upregulated,10,5
yjeI,2567,945,-1.4416970614669833,-1622,Downregulated,10,5
groL,60572,25188,-1.2659144754207468,-35384,Downregulated,10,5
groS,4494,1107,-2.0213449023983547,-3387,Downregulated,10,5
yjeH,732,1696,1.2122206162791567,964,Upregulated,10,5
fxsA,574,839,0.5476200737641356,265,Upregulated,10,5
aspA,7847,3180,-1.3031144346913133,-4667,Downregulated,10,5
dcuA,11019,3961,-1.4760566955481942,-7058,Downregulated,10,5
cutA,328,248,-0.4033556942312085,-80,Downregulated,10,5
dsbD,2441,2656,0.12178285156577087,215,Upregulated,10,5
yjdC,1807,825,-1.1311304817314214,-982,Downregulated,10,5
cadC,251,870,1.7933280367853186,619,Upregulated,10,5
cadB,32,1087,5.086136225027309,1055,Upregulated,10,5
cadA,78,2308,4.887025289783234,2230,Upregulated,10,5
dtpC,250,1637,2.7110543218120666,1387,Upregulated,10,5
lysU,3428,2158,-0.6676722446244828,-1270,Downregulated,10,5
ghoS,46,65,0.4988058569714417,19,Upregulated,10,5
yjdJ,160,156,-0.03652587602511404,-4,Unchanged,10,5
yjdI,58,102,0.8144443468439234,44,Upregulated,10,5
dcuS,1229,2441,0.9899873794084922,1212,Upregulated,10,5
dcuR,766,929,0.2783342044576957,163,Upregulated,10,5
dcuB,9416,4483,-1.070649820987756,-4933,Downregulated,10,5
fumB,16430,6852,-1.2617354237534377,-9578,Downregulated,10,5
yjdF,122,849,2.798883405990152,727,Upregulated,10,5
melB,163,1347,3.0468059812312256,1184,Upregulated,10,5
melA,196,1969,3.3285375517863454,1773,Upregulated,10,5
melR,202,1317,2.7048281475047196,1115,Upregulated,10,5
adiA,168,3617,4.428260459877014,3449,Upregulated,10,5
adiY,269,467,0.7958163771530377,198,Upregulated,10,5
adiC,127,1957,3.945743353854638,1830,Upregulated,10,5
eptA,83,2242,4.755531131458502,2159,Upregulated,10,5
basR,363,1064,1.551456697505439,701,Upregulated,10,5
basS,231,1723,2.8989579448088905,1492,Upregulated,10,5
proP,7138,11464,0.6835187082131229,4326,Upregulated,10,5
rdcB,118,2059,4.125085065270413,1941,Upregulated,10,5
rdcA,329,5157,3.970372556463976,4828,Upregulated,10,5
yjdM,620,485,-0.3542834681997476,-135,Downregulated,10,5
yjdN,279,1028,1.8815032373646905,749,Upregulated,10,5
phnC,5,1596,8.318316841334983,1591,Upregulated,10,5
phnD,10,2957,8.207990433232961,2947,Upregulated,10,5
phnF,12,1817,7.242380203512959,1805,Upregulated,10,5
phnG,4,1004,7.971543553950772,1000,Upregulated,10,5
phnH,2,1362,9.411510988012072,1360,Upregulated,10,5
phnI,4,2328,9.184875342908283,2324,Upregulated,10,5
phnJ,12,2435,7.664743556248548,2423,Upregulated,10,5
phnK,15,1614,6.749534267669262,1599,Upregulated,10,5
phnL,40,2108,5.719731056749852,2068,Upregulated,10,5
phnM,29,3408,6.876728625098266,3379,Upregulated,10,5
phnN,33,1465,5.472290829951157,1432,Upregulated,10,5
phnO,153,1071,2.807354922057604,918,Upregulated,10,5
phnP,181,1876,3.373598225432171,1695,Upregulated,10,5
rpiB,45,889,4.304186512500095,844,Upregulated,10,5
alsR,590,1545,1.3888199785425335,955,Upregulated,10,5
alsB,88,1801,4.355150847268979,1713,Upregulated,10,5
alsA,24,2769,6.850186837645774,2745,Upregulated,10,5
alsC,25,2036,6.34766565630097,2011,Upregulated,10,5
alsE,43,1228,4.835830090668082,1185,Upregulated,10,5
alsK,110,1821,4.0491554934521785,1711,Upregulated,10,5
yjcS,27,3694,7.09608064881897,3667,Upregulated,10,5
mdtN,13,1986,7.255210189387282,1973,Upregulated,10,5
mdtO,55,4169,6.24412594328373,4114,Upregulated,10,5
mdtP,42,3298,6.295058260658707,3256,Upregulated,10,5
fdhF,4319,4771,0.14359436977728296,452,Upregulated,10,5
yjcO,696,1490,1.0981531195007956,794,Upregulated,10,5
gltP,6078,5245,-0.21265390205766438,-833,Downregulated,10,5
nrfG,73,1005,3.7831552271862736,932,Upregulated,10,5
nrfF,53,582,3.4569548883450847,529,Upregulated,10,5
nrfE,331,3870,3.547430444224555,3539,Upregulated,10,5
nrfD,2101,2167,0.04462299142062747,66,Upregulated,10,5
nrfC,1432,1468,0.035820475578956346,36,Upregulated,10,5
nrfB,1324,871,-0.604158498208353,-453,Downregulated,10,5
nrfA,7611,3380,-1.1710627736155488,-4231,Downregulated,10,5
acs,65,4302,6.0484239963946065,4237,Upregulated,10,5
yjcH,5,271,5.760220946466509,266,Upregulated,10,5
actP,86,3293,5.25892204189325,3207,Upregulated,10,5
yjcF,11,168,3.932885804141463,157,Upregulated,10,5
yjcE,1302,4311,1.7272931140128571,3009,Upregulated,10,5
ghxP,2213,3334,0.5912506531854052,1121,Upregulated,10,5
soxR,143,614,2.10222350859179,471,Upregulated,10,5
soxS,84,345,2.038135128886771,261,Upregulated,10,5
pdeC,217,2160,3.3152643646063513,1943,Upregulated,10,5
yjcB,58,378,2.7042614290935005,320,Upregulated,10,5
ssb,1912,1466,-0.3831974198469366,-446,Downregulated,10,5
uvrA,5169,8394,0.6994732609398051,3225,Upregulated,10,5
yjbR,2674,610,-2.132118317643104,-2064,Downregulated,10,5
yjbQ,4184,979,-2.0955020866432466,-3205,Downregulated,10,5
aphA,502,1096,1.1264885290097546,594,Upregulated,10,5
tyrB,1916,2412,0.33213234616390447,496,Upregulated,10,5
alr,2452,2474,0.012886521285588268,22,Upregulated,10,5
dnaB,4407,3311,-0.41252988588043665,-1096,Downregulated,10,5
qorA,3702,2050,-0.8526809854777657,-1652,Downregulated,10,5
pspG,511,477,-0.09933402493210979,-34,Downregulated,10,5
dusA,1120,1642,0.5519553948328383,522,Upregulated,10,5
yjbM,14,219,3.967432137543569,205,Upregulated,10,5
yjbL,3,4,0.41503749927884376,1,Unchanged,10,5
zur,717,777,0.11594147970580533,60,Upregulated,10,5
yjbJ,1018,58,-4.1335408509481235,-960,Downregulated,10,5
dinF,680,1930,1.504994196017741,1250,Upregulated,10,5
lexA,4786,1260,-1.92539666315122,-3526,Downregulated,10,5
dgkA,506,514,0.02263097449956785,8,Unchanged,10,5
plsB,7820,5034,-0.6354633910337353,-2786,Downregulated,10,5
ubiA,776,1208,0.6384918971379513,432,Upregulated,10,5
ubiC,444,734,0.7252203864931068,290,Upregulated,10,5
yjbI,18,224,3.6374299206152916,206,Upregulated,10,5
malM,606,1216,1.0047535299706345,610,Upregulated,10,5
lamB,1703,1893,0.15259597602516287,190,Upregulated,10,5
malK,892,1622,0.8626582042969683,730,Upregulated,10,5
malE,3388,2359,-0.5222584560927361,-1029,Downregulated,10,5
malF,1100,2518,1.1947747593069946,1418,Upregulated,10,5
malG,644,1494,1.2140475546746203,850,Upregulated,10,5
xylE,1738,4744,1.4486759277316035,3006,Upregulated,10,5
psiE,269,421,0.6462140605097719,152,Upregulated,10,5
yjbH,366,3374,3.2045444200035234,3008,Upregulated,10,5
yjbG,73,1306,4.161114622666413,1233,Upregulated,10,5
yjbF,90,934,3.3754256433799874,844,Upregulated,10,5
yjbE,250,121,-1.0469210473874926,-129,Downregulated,10,5
pgi,21407,9183,-1.2210451783558893,-12224,Downregulated,10,5
lysC,6664,3490,-0.9331613642685329,-3174,Downregulated,10,5
yjbD,238,190,-0.3249621549769956,-48,Downregulated,10,5
rluF,494,1309,1.4058821503605632,815,Upregulated,10,5
pepE,2509,1372,-0.8708319892363603,-1137,Downregulated,10,5
yjbB,443,2954,2.737291222209771,2511,Upregulated,10,5
metH,13700,9762,-0.4889272363415674,-3938,Downregulated,10,5
iclR,1078,1486,0.4630769377860907,408,Upregulated,10,5
arpA,24,1138,5.567322341585426,1114,Upregulated,10,5
aceK,4932,4807,-0.03703599626494348,-125,Downregulated,10,5
aceA,39373,30142,-0.38543149521528347,-9231,Downregulated,10,5
aceB,48476,32756,-0.5655114666724081,-15720,Downregulated,10,5
metA,6858,1375,-2.31835628563625,-5483,Downregulated,10,5
yjaB,112,468,2.0630097975258006,356,Upregulated,10,5
yjaA,13,288,4.46948528330122,275,Upregulated,10,5
purH,11038,4174,-1.4029762850318608,-6864,Downregulated,10,5
purD,6179,2666,-1.2126965930140288,-3513,Downregulated,10,5
zraR,567,2598,2.1959807905056525,2031,Upregulated,10,5
zraS,213,2435,3.5149964367438664,2222,Upregulated,10,5
zraP,319,591,0.8896017064126631,272,Upregulated,10,5
yjaH,570,1236,1.1166449188522707,666,Upregulated,10,5
hupA,5686,487,-3.5454204215951854,-5199,Downregulated,10,5
yjaG,1224,1253,0.033782856629208644,29,Upregulated,10,5
nfi,1213,1625,0.42186016768266893,412,Upregulated,10,5
hemE,3464,2625,-0.40012150728587764,-839,Downregulated,10,5
nudC,1125,1230,0.12873331412220274,105,Upregulated,10,5
rsd,379,476,0.32876372513685176,97,Upregulated,10,5
thiC,591,3711,2.6505779655199935,3120,Upregulated,10,5
thiE,139,918,2.7234092706903006,779,Upregulated,10,5
thiF,187,906,2.276472780158598,719,Upregulated,10,5
thiG,156,1144,2.8744691179161412,988,Upregulated,10,5
thiH,228,1708,2.9052022454557487,1480,Upregulated,10,5
yjaZ,84,404,2.2658940599730344,320,Upregulated,10,5
rpoC,116263,31573,-1.880628786716989,-84690,Downregulated,10,5
rpoB,100349,30032,-1.7404537796026385,-70317,Downregulated,10,5
rplL,47998,10674,-2.1688733758491825,-37324,Downregulated,10,5
rplJ,38001,8268,-2.2004270898396565,-29733,Downregulated,10,5
rplA,44628,10175,-2.132920359292172,-34453,Downregulated,10,5
rplK,16587,2793,-2.5701654987930755,-13794,Downregulated,10,5
nusG,7247,1625,-2.156944176181562,-5622,Downregulated,10,5
secE,4402,956,-2.203076621910809,-3446,Downregulated,10,5
tufB,124091,9085,-3.771768159629583,-115006,Downregulated,10,5
coaA,1280,570,-1.1671099858352583,-710,Downregulated,10,5
birA,972,1054,0.11684664803143371,82,Upregulated,10,5
murB,1710,1051,-0.7022336558110819,-659,Downregulated,10,5
murI,1263,1275,0.01364260795866807,12,Upregulated,10,5
btuB,5171,2278,-1.1826755577752772,-2893,Downregulated,10,5
trmA,2850,1745,-0.7077348828424518,-1105,Downregulated,10,5
yijD,1185,541,-1.1311865599588062,-644,Downregulated,10,5
fabR,1822,1364,-0.41767931477787823,-458,Downregulated,10,5
sthA,1523,3118,1.0337049862104926,1595,Upregulated,10,5
oxyR,3882,2868,-0.436755094011759,-1014,Downregulated,10,5
argH,2694,6244,1.2127206865156057,3550,Upregulated,10,5
argB,873,2858,1.7109523574663763,1985,Upregulated,10,5
argC,1060,4182,1.9801287971390178,3122,Upregulated,10,5
argE,1712,2751,0.6842734379150636,1039,Upregulated,10,5
ppc,57960,21570,-1.4260314183964753,-36390,Downregulated,10,5
eptC,2362,2543,0.10652249729294909,181,Upregulated,10,5
yijO,313,1320,2.0763033673131974,1007,Upregulated,10,5
frwD,15,370,4.624490864907794,355,Upregulated,10,5
pflC,71,1403,4.3045521741152175,1332,Upregulated,10,5
pflD,215,3525,4.0352146925840575,3310,Upregulated,10,5
frwB,15,292,4.282933963271499,277,Upregulated,10,5
frwC,24,1926,6.3264294871223035,1902,Upregulated,10,5
ptsA,64,5236,6.354249381945241,5172,Upregulated,10,5
fsaB,58,1113,4.262256882214388,1055,Upregulated,10,5
gldA,4373,3057,-0.5165067961942377,-1316,Downregulated,10,5
yijF,41,1245,4.924378022337359,1204,Upregulated,10,5
yijE,232,2071,3.15813084309294,1839,Upregulated,10,5
katG,12988,8272,-0.6508711989711533,-4716,Downregulated,10,5
metF,9695,1797,-2.431650489484213,-7898,Downregulated,10,5
metL,6845,6356,-0.10693141679674281,-489,Downregulated,10,5
metB,3035,2976,-0.028321990035013005,-59,Downregulated,10,5
metJ,1479,629,-1.2334901302197785,-850,Downregulated,10,5
yiiX,291,1184,2.024578022720666,893,Upregulated,10,5
rpmE,2756,248,-3.474163862317416,-2508,Downregulated,10,5
priA,1969,5388,1.4522867395607493,3419,Upregulated,10,5
cytR,1719,2338,0.4437053850535952,619,Upregulated,10,5
ftsN,3531,2793,-0.33826124747965053,-738,Downregulated,10,5
hslV,1400,1369,-0.03230438057442922,-31,Downregulated,10,5
hslU,6710,4604,-0.5434249329553156,-2106,Downregulated,10,5
menA,336,1485,2.143929792909368,1149,Upregulated,10,5
rraA,3976,1609,-1.30515343083884,-2367,Downregulated,10,5
zapB,2193,353,-2.6351657234024133,-1840,Downregulated,10,5
glpF,859,2218,1.3685293290232465,1359,Upregulated,10,5
glpK,3569,5846,0.71192992775703,2277,Upregulated,10,5
glpX,1094,1723,0.6553099634323917,629,Upregulated,10,5
fpr,1073,1284,0.2589951263657812,211,Upregulated,10,5
uspD,2255,405,-2.4771336203707564,-1850,Downregulated,10,5
yiiS,752,232,-1.6966078565500653,-520,Downregulated,10,5
yiiR,154,406,1.3985493764902748,252,Upregulated,10,5
yiiQ,930,718,-0.3732468721723423,-212,Downregulated,10,5
tpiA,23875,4031,-2.566291044846756,-19844,Downregulated,10,5
cdh,263,737,1.4866018198027673,474,Upregulated,10,5
sbp,188,1385,2.8810814092589134,1197,Upregulated,10,5
pfkA,23466,6406,-1.873076238679418,-17060,Downregulated,10,5
fieF,1262,1614,0.3549286682952314,352,Upregulated,10,5
cpxR,3536,1738,-1.0246901925770315,-1798,Downregulated,10,5
cpxA,5040,3645,-0.4675049191729794,-1395,Downregulated,10,5
yiiM,550,882,0.6813470371454985,332,Upregulated,10,5
kdgT,125,1308,3.3873625408359955,1183,Upregulated,10,5
sodA,141,699,2.3095972929766426,558,Upregulated,10,5
rhaT,82,1367,4.059245522987976,1285,Upregulated,10,5
rhaR,66,853,3.6920078119598365,787,Upregulated,10,5
rhaS,56,951,4.085946608802959,895,Upregulated,10,5
rhaB,29,1677,5.853685978436774,1648,Upregulated,10,5
rhaA,52,1817,5.1269029860930235,1765,Upregulated,10,5
rhaD,20,1098,5.778734244117836,1078,Upregulated,10,5
rhaM,6,192,5.0,186,Upregulated,10,5
frvA,4,396,6.6293566200796095,392,Upregulated,10,5
frvB,43,1811,5.39630607624807,1768,Upregulated,10,5
frvX,155,1366,3.139617363015853,1211,Upregulated,10,5
frvR,66,1954,4.887820632609932,1888,Upregulated,10,5
yiiG,38,1003,4.7221783771685955,965,Upregulated,10,5
fdhD,786,1084,0.4637635390952651,298,Upregulated,10,5
fdoG,2541,8206,1.6912827788391802,5665,Upregulated,10,5
fdoH,474,1652,1.8012547225211863,1178,Upregulated,10,5
fdoI,222,822,1.888578717331577,600,Upregulated,10,5
fdhE,1278,1682,0.3962898693081497,404,Upregulated,10,5
yiiF,26,65,1.3219280948873624,39,Upregulated,10,5
yiiE,2,97,5.599912842187128,95,Upregulated,10,5
fabY,2113,1982,-0.09233580474845246,-131,Downregulated,10,5
dtd,706,729,0.046250631055756906,23,Upregulated,10,5
yihY,840,1367,0.7025520099399374,527,Upregulated,10,5
yihX,974,1073,0.13965639867417973,99,Upregulated,10,5
csqR,594,1412,1.2492052524704145,818,Upregulated,10,5
yihV,218,1613,2.887346398378716,1395,Upregulated,10,5
yihU,85,1370,4.010569241710187,1285,Upregulated,10,5
yihT,130,1527,3.5541165337683966,1397,Upregulated,10,5
yihS,193,1833,3.2475340332718052,1640,Upregulated,10,5
yihR,26,1212,5.542734265331859,1186,Upregulated,10,5
yihQ,73,2759,5.240105182473256,2686,Upregulated,10,5
yihP,59,1762,4.900355159558573,1703,Upregulated,10,5
yihO,49,1320,4.751612370130608,1271,Upregulated,10,5
ompL,23,310,3.7525624492172245,287,Upregulated,10,5
yihN,30,1034,5.107129874706416,1004,Upregulated,10,5
yihM,202,784,1.9564983613634135,582,Upregulated,10,5
yihL,123,686,2.479550260833572,563,Upregulated,10,5
bipA,15404,6513,-1.241910896460685,-8891,Downregulated,10,5
glnA,37650,4026,-3.2252307875253132,-33624,Downregulated,10,5
glnL,2170,1207,-0.8462693665768202,-963,Downregulated,10,5
glnG,2812,1939,-0.5362837909657429,-873,Downregulated,10,5
hemN,3168,2152,-0.5578942575229855,-1016,Downregulated,10,5
yihI,1747,591,-1.563649572739227,-1156,Downregulated,10,5
yihA,1405,982,-0.5167752007935955,-423,Downregulated,10,5
spf,1,1,0.0,0,Unchanged,10,5
polA,6942,4346,-0.6756631906473631,-2596,Downregulated,10,5
yihG,94,663,2.81827620843495,569,Upregulated,10,5
yihF,73,909,3.6383119253140896,836,Upregulated,10,5
dsbA,3208,1199,-1.4198424830406966,-2009,Downregulated,10,5
srkA,1460,1400,-0.060541541935050854,-60,Downregulated,10,5
yihD,1200,263,-2.1898997012035784,-937,Downregulated,10,5
mobA,482,536,0.15319985422781088,54,Upregulated,10,5
mobB,199,411,1.046369963138034,212,Upregulated,10,5
hemG,824,961,0.22189209359053216,137,Upregulated,10,5
trkH,2179,2871,0.39788713409127496,692,Upregulated,10,5
yigZ,910,988,0.11864449649861893,78,Upregulated,10,5
pepQ,7192,4804,-0.5821568698088132,-2388,Downregulated,10,5
fadB,83,4238,5.674128441025245,4155,Upregulated,10,5
fadA,113,1989,4.137648598418556,1876,Upregulated,10,5
fre,2208,2326,0.07511092469504942,118,Upregulated,10,5
ubiD,3612,3922,0.11879164271129077,310,Upregulated,10,5
rfaH,413,538,0.38146439113717884,125,Upregulated,10,5
tatC,2151,1476,-0.5433148033626648,-675,Downregulated,10,5
tatB,2415,1601,-0.5930498812068785,-814,Downregulated,10,5
tatA,1202,482,-1.318331844481224,-720,Downregulated,10,5
ubiB,2176,2923,0.4257712725557133,747,Upregulated,10,5
ubiJ,1465,1552,0.08322789287751733,87,Upregulated,10,5
ubiE,2522,1969,-0.3571051644266662,-553,Downregulated,10,5
rmuC,764,2777,1.8618826337830974,2013,Upregulated,10,5
udp,4338,3195,-0.44121412183791714,-1143,Downregulated,10,5
ysgA,990,1785,0.85042364394949,795,Upregulated,10,5
metE,151815,8934,-4.086864277642487,-142881,Downregulated,10,5
metR,1649,1797,0.12399901007247463,148,Upregulated,10,5
bioP,168,1461,3.120423040024738,1293,Upregulated,10,5
yigL,1041,1303,0.3238670152687173,262,Upregulated,10,5
pldB,1659,1719,0.05125565852219775,60,Upregulated,10,5
rhtB,317,927,1.5480864984861236,610,Upregulated,10,5
rhtC,1200,1291,0.1054545948113099,91,Upregulated,10,5
recQ,2236,4352,0.9607583684071493,2116,Upregulated,10,5
pldA,1157,1401,0.2760680913233281,244,Upregulated,10,5
yigI,35,564,4.010268335453827,529,Upregulated,10,5
rarD,35,1308,5.223863808553117,1273,Upregulated,10,5
yigG,19,41,1.1096244911744981,22,Upregulated,10,5
yigF,51,39,-0.38702312310924736,-12,Downregulated,10,5
corA,1730,1625,-0.09033231972090777,-105,Downregulated,10,5
uvrD,4390,4846,0.1425734650286259,456,Upregulated,10,5
yigB,1270,1401,0.14162845877128982,131,Upregulated,10,5
xerC,1449,1497,0.04701662650148736,48,Upregulated,10,5
yigA,1139,1302,0.19296170145752364,163,Upregulated,10,5
dapF,2502,1799,-0.4758866029143375,-703,Downregulated,10,5
cyaY,526,360,-0.5470658929626278,-166,Downregulated,10,5
cyaA,19913,8497,-1.228685117159587,-11416,Downregulated,10,5
hemC,4656,3040,-0.6150197345773359,-1616,Downregulated,10,5
hemD,2000,1464,-0.4500844463780446,-536,Downregulated,10,5
hemX,3758,2514,-0.5799804169995477,-1244,Downregulated,10,5
hemY,3585,2489,-0.5264068886082314,-1096,Downregulated,10,5
aslA,190,1831,3.268560467466389,1641,Upregulated,10,5
aslB,67,1339,4.320851054866538,1272,Upregulated,10,5
yifK,1189,1944,0.7092795038601252,755,Upregulated,10,5
rffM,364,754,1.0506260730699681,390,Upregulated,10,5
wzyE,423,1677,1.9871531204443966,1254,Upregulated,10,5
wzxE,861,1705,0.9856865965146908,844,Upregulated,10,5
wecE,1198,1202,0.004808987922399752,4,Unchanged,10,5
rffC,535,801,0.5822633511202008,266,Upregulated,10,5
rffH,1371,1245,-0.1390828288237825,-126,Downregulated,10,5
rffG,1148,1197,0.06030051026781422,49,Upregulated,10,5
wecC,1649,1850,0.1659338719662074,201,Upregulated,10,5
wecB,1558,1501,-0.05377125644098082,-57,Downregulated,10,5
wzzE,1756,1541,-0.1884259830205729,-215,Downregulated,10,5
rfe,2529,1782,-0.5050697001413166,-747,Downregulated,10,5
rho,16327,6259,-1.3832556462639225,-10068,Downregulated,10,5
trxA,4974,1611,-1.6264500135103377,-3363,Downregulated,10,5
rhlB,9617,4307,-1.1589035953510602,-5310,Downregulated,10,5
gpp,4838,3572,-0.437678688858702,-1266,Downregulated,10,5
rep,2378,3712,0.6424479953819163,1334,Upregulated,10,5
yifN,148,317,1.0988856645104577,169,Upregulated,10,5
ppiC,458,285,-0.68438567904484,-173,Downregulated,10,5
ilvC,6527,7258,0.15315201751530103,731,Upregulated,10,5
ilvY,298,1789,2.5857691515897465,1491,Upregulated,10,5
ilvA,2139,6251,1.5471505200137825,4112,Upregulated,10,5
ilvD,2843,7254,1.3513626462927524,4411,Upregulated,10,5
ilvE,2849,3534,0.31084641822776565,685,Upregulated,10,5
ilvM,57,152,1.4150374992788437,95,Upregulated,10,5
ilvL,5,1,-2.321928094887362,-4,Unchanged,10,5
yifB,119,1868,3.9724609764017185,1749,Upregulated,10,5
maoP,2495,247,-3.336456868639945,-2248,Downregulated,10,5
yieP,1498,800,-0.9049657186840264,-698,Downregulated,10,5
hsrA,532,1203,1.177138491674887,671,Upregulated,10,5
rbsR,261,826,1.6620919748495608,565,Upregulated,10,5
rbsK,955,894,-0.09522590173979334,-61,Downregulated,10,5
rbsB,965,1040,0.10798268087301181,75,Upregulated,10,5
rbsC,372,847,1.1870593482241671,475,Upregulated,10,5
rbsA,354,1341,1.9214879718214766,987,Upregulated,10,5
rbsD,178,276,0.6327910258117713,98,Upregulated,10,5
kup,1100,2089,0.9253089686550864,989,Upregulated,10,5
ravA,3473,2132,-0.7039749726229158,-1341,Downregulated,10,5
viaA,1679,1845,0.13601858601072842,166,Upregulated,10,5
asnA,9999,1668,-2.583664529386741,-8331,Downregulated,10,5
asnC,246,265,0.10733404411132155,19,Upregulated,10,5
mioC,1426,709,-1.008116449204372,-717,Downregulated,10,5
mnmG,5984,3809,-0.6516978873242968,-2175,Downregulated,10,5
rsmG,492,515,0.0659141167313407,23,Upregulated,10,5
atpI,2245,1032,-1.121272474205255,-1213,Downregulated,10,5
atpB,9110,2765,-1.7201715735673437,-6345,Downregulated,10,5
atpE,5496,1686,-1.7047774678760177,-3810,Downregulated,10,5
atpF,13857,5874,-1.2381997812453418,-7983,Downregulated,10,5
atpH,7853,2508,-1.6467065489612145,-5345,Downregulated,10,5
atpA,51387,15621,-1.7179166167467441,-35766,Downregulated,10,5
